game_id,game_name,uuid,timestamp,angry,disgusted,fear,sad,surprised,happy
1,Card Flipper,199,1614219765336,0.016270284616965,0.01769025191843,0.038659292378735,0.493396183890864,0.533756737388539,0.19066936002219
1,Card Flipper,199,1614219765847,0.024425453168228,0.022780354789837,0.031938163888755,0.522850824416191,0.426002085871338,0.140579019925568
1,Card Flipper,199,1614219766367,0.027093563535012,0.023530583737163,0.031912850548466,0.558121371917312,0.365916628214098,0.119182037679288
1,Card Flipper,199,1614219766891,0.028057996324498,0.024434999584767,0.03693275390209,0.561691222149878,0.409790091946781,0.103750113479582
1,Card Flipper,199,1614219767405,0.023840809517288,0.023622871479966,0.034138943025159,0.442995553153528,0.446467687973963,0.157176415800067
1,Card Flipper,199,1614219768064,0.026062785049699,0.022840062762152,0.033872731785484,0.503729312666367,0.424144995945154,0.132315766691297
1,Card Flipper,199,1614219768569,0.027561709493749,0.021630318434077,0.021238920156766,0.438711180058223,0.415660683227181,0.169188398578224
1,Card Flipper,199,1614219769082,0.014799778669159,0.013590101024794,0.013798534083267,0.372638701639504,0.471283990534879,0.31855292413383
1,Card Flipper,199,1614219769605,0.010816907116842,0.012907551008404,0.011722749446968,0.386800085732121,0.511051571465723,0.407073173707089
1,Card Flipper,199,1614219770115,0.010320345986676,0.012099947601879,0.009482716303876,0.422050018352515,0.529994027132405,0.431136499640111
1,Card Flipper,199,1614219770633,0.011582209302569,0.012930187871363,0.010203996071073,0.436727523515075,0.521056913214857,0.391415594303699
1,Card Flipper,199,1614219771148,0.016210018946358,0.017774888305622,0.014018246429027,0.457621631518593,0.509266389391535,0.258876774852248
1,Card Flipper,199,1614219771658,0.014646924957189,0.016760947843602,0.014127109302634,0.458823982578742,0.551610621718462,0.256282312813156
1,Card Flipper,199,1614219772178,0.008135211865894,0.0115353481139,0.015032906255237,0.39568901343279,0.666528567961547,0.414882775495996
1,Card Flipper,199,1614219772681,0.007055341745783,0.010713083916344,0.019097017153936,0.413193862597417,0.676812108273388,0.421840025830782
1,Card Flipper,199,1614219773183,0.008162761971681,0.012356477199694,0.020373781037028,0.425541089465547,0.640845152885325,0.39070309892005
1,Card Flipper,199,1614219773695,0.01516405907835,0.018837818727235,0.017817810567535,0.460809422620522,0.470149392703341,0.287963660123382
1,Card Flipper,199,1614219774201,0.010990827916399,0.014499504861474,0.019132875067566,0.436421623035342,0.535937576200088,0.342576035010131
1,Card Flipper,199,1614219774707,0.011453787902532,0.012961386575636,0.021677289099674,0.428802581116286,0.55179141888258,0.311129500563352
