,Unnamed: 0,Papel,Unnamed: 0.1,RMSE_0,RMSE_1,Open,High,Low,Adj Close,Volume,EMA_10,SMA_10,EMA_20,SMA_20,EMA_50,SMA_50,EMA_100,SMA_100,EMA_200,SMA_200,ATR,CCI,ROC,RSI,WCL,Close,RMSE2_0,RMSE2_1,Setor,Subsetor,Cat_Cluster
364,364,USIM6,26,0.027337551116942468,0.03452920913696378,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.02083110809326083,0.027003765106200284,Siderurgia e Metalurgia,Siderurgia,B
365,365,VALE3,27,0.05158805847167969,0.036945343017578125,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.05728530883789064,0.06283378601074219,Mineração,Minerais Metálicos,B
366,366,VIVR3,28,3.6219520568847656,0.6422863006591797,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2.555591583251953,1.8616352081298828,Construção Civil,Incorporações,R
367,367,VIVT3,29,0.3348617553711009,0.33911514282227273,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.09882354736327413,0.09734725952149148,Telecomunicações,Telecomunicações,B
368,368,VLID3,30,0.025905609130855826,0.12335586547851918,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1686611175537145,4.959106445667771e-05,Serviços Diversos,Serviços Diversos,B
369,369,VSPT3,31,0.005240321159362793,0.0015732049942016602,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.005162715911865234,0.015822649002075195,Transporte,Transporte Ferroviário,A
370,370,VULC3,32,102.5852746963501,72.73416233062744,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,60.78242588043213,69.68700313568115,"Tecidos, Vestuário e Calçados",Calçados,B
371,371,VVAR3,33,0.015184879302979404,0.065596103668212,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.02089500427246005,0.08060169219970614,Comércio,Eletrodomésticos,B
372,372,WEGE3,34,0.02343177795410156,0.0407705307006836,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.003510475158691407,0.004857540130615234,Máquinas e Equipamentos,"Motores, Compressores e Outros",B
373,373,WHRL3,35,0.0014133453369140625,0.00881052017211914,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.031025409698486325,0.02529382705688477,Utilidades Domésticas,Eletrodomésticos,B
374,374,WHRL4,36,0.018857955932617188,0.010042428970336914,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.04192852973937988,0.0037584304809570312,Utilidades Domésticas,Eletrodomésticos,B
375,375,WLMM4,37,0.9608983993530272,0.964919090270996,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.2094030380249023,2.6843461990356445,Comércio,Material de Transporte,B
376,376,WSON33,38,0.18624496459960932,0.20726394653320312,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.4518852233886719,0.3204460144042969,Transporte,Serviços de Apoio e Armazenagem,B
377,377,YDUQ3,39,0.2930431365966797,0.2386188507080078,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.17986488342285156,0.1567974090576172,Diversos,Serviços Educacionais,B
